Origen,Destino,Total
lacaixa.es,vivacable.com,2
lacaixa.es,infotelecom.es,1
intrtst.ia.lacaixa.es,elacaixa.com,2
lacaixa.es,caritas.es,4
lacaixa.es,catalanyarregui.com,2
lacaixa.es,tecnorenting.com,1
externos.itnow.es,externos.itnow.es,8
lacaixa.es,capgemini.com,11
lacaixa.es,bombardier.com,2
lacaixa.es,vidacaix,1
euro6000.es,caixacard.net,4
lacaixa.es,transportespajuelo.es,2
lacaixa.es,puig.com,1
lacaixa.es,ledesmaabogados.es,2
lacaixa.es,sibelloso.com,1
lacaixa.es,indukern.es,4
proveedorexterno.com,lacaixa.es;"lon_,2
lacaixa.es,wanadoo.es,1
lacaixa.es,mazantini.com,1
lacaixa.es,galpenergia.com,1
lacaixa.es,tsm.es,2
proveedorexterno.com,lacaixa.es;"giul,1
lacaixa.es,sg.uji.es,1
bt.com,externos.itnow.es,3
lacaixa.es,cap,2
itnow.es,externos.itnow.es,28
proveedorexterno.com,randstad.es,2
lacaixa.es,barloworld.finanzauto.es,2
lacaixa.es,proveedorexterno.vidacaixa.es,4
lacaixa.es,geslico.es,2
lacaixa.es,es.rhenus.com,1
lacaixa.es,aresa.es,4
lacaixa.es,epi.es,2
lacaixa.es,vodafone.es,10
lacaixa.es,fcc.es,14
lacaixa.es,asesoria-silva.com,2
serviciosbancarios.com,serviciosbancarios.com,6
lacaixa.es,finconsum.es,5
lacaixa.es,diagroup.com,5
segurcaixaholding.com,tecnocom.es,3
lacaixa.es,damm.es,4
sanasr02.com,externos.itnow.es,6
lacaixa.es,ingnn.es,2
lacaixa.es,hoteles-catalonia.es,2
lacaixa.es,agrega.es,3
lacaixa.es,garrigues.com,5
lacaixa.es,sanafarmacia.com,1
lacaixa.es,imd.sevilla.org,2
lacaixa.es,externos.itnow.es,27
lacaixa.es,santboi.cat,2
lacaixa.es,itnow.es,19
lacaixa.es,lacaix,1
lacaixa.es,eu.panasonic.com,2
lacaixa.es,segurcaixa,148
lacaixa.es,isoluxcorsan.com,2
lacaixa.es,gmel.com,1
proveedorexterno.com,lacaixa.es;"mari,3
lacaixa.es,servosa.com,12
lacaixa.es,artluxeuropa.com,2
lacaixa.es,telefonica.es;david.garci,4
lacaixa.es,lacaixa.es;mapozu,1
lacaixa.es,earedondo.es,2
lacaixa.es,maxam.net,2
lacaixa.es,segovia.es,1
lacaixa.es,atiramhotels.com,4
lacaixa.es,bbraun.com,3
lacaixa.es,leroymerlin.es,8
lacaixa.es,grupoamper.com,1
lacaixa.es,telefonica.net,2
lacaixa.es,abantia.com,4
lacaixa.es,aon.es,2
lacaixa.es,bricomart.es,2
lacaixa.es,mediapro.es,2
lacaixa.es,externos.itnow.es;,1
lacaixa.es,cotasp01.lacaixa.es,4
lacaixa.es,caixacard.net,19
lacaixa.es,ujitsu.com,1
lacaixa.es,gestoriacoll.com,11
lacaixa.es,salica.es,4
proveedorexterno.com,lacaixa.es;"dro.,4
accenture.com,externos.itnow.es,5
lacaixa.es,oami.europa.eu,1
lacaixa.es,iberdrola.es,3
lacaixa.es,ferrovial.com,13
lacaixa.es,lopezllovet.com,2
lacaixa.es,htemail.com,2
silk.es,hp.com,8
lacaixa.es,mrxasr10.lacaixa.es,1
lacaixa.es,serviabertis.com,3
elacaixa.com,ts.fujitsu.com,6
proveedorexterno.com,lacaixa.es;"cman,4
bnpparibas.com,invercaixa.es,3
lacaixa.es,gdscusa.es,43
lacaixa.es,aki.es,7
lacaixa.es,yahoo.com,5
capgemini.com,capgemini.com,1
lacaixa.es,fundacionfpsc.org,3
lacaixa.es,bgycabogados.com,1
lacaixa.es,planeta.es,7
lacaixa.es,desigual.com,9
lacaixa.es,itadbp01.ia.lacaixa.es,2
mrxasp13.lacaixa.es,everis.com,5
lacaixa.es,endesa.es,11
lacaixa.es,appluscorp.com,6
lacaixa.es,xtec.cat,2
indra.es,indra.es,1
lacaixa.es,fegaba.com,1
lacaixa.es,hpcds.com,3
lacaixa.es,svalero.es,2
proveedorexterno.com,lacaixa.es;"afer,3
lacaixa.es,planetadeagostini.es,18
proveedorexterno.com,lacaixa.es;"bnpp,3
lacaixa.es,servihabitat.com,18
lacaixa.es,almabermejo.com,4
lacaixa.es,associats.cat,1
lacaixa.es,segurcaixa.com,4
lacaixa.es,ferrergrupo.com,1
lacaixa.es,tinsa.es,7
lacaixa.es,es.pvmgrp.com,1
lacaixa.es,nestle.com,1
lacaixa.es,gorgojoygallardo.es,2
lacaixa.es,msn.com,1
lacaixa.es,nutrexpa.es,3
lacaixa.es,ressa.es,1
lacaixa.es,ferratur.com,2
catalanyarregui.com,criteria.com,4
lacaixa.es,grupocopisa.com,5
lacaixa.es,acsa.es,4
lacaixa.es,kautec.net,2
lacaixa.es,tf7mnasr02.lacaixa.es,1
lacaixa.es,live.com,1
lacaixa.es,burjons.cat,5
lacaixa.es,colegas.com,5
lacaixa.es,hotmail.com,146
lacaixa.es,ortelmobile.es,2
lacaixa.es,vueling.com,1
lacaixa.es,sumasa.es,1
lacaixa.es,saint-gobain.com,2
lacaixa.es,medinacuadros.es,2
lacaixa.es,granada2015.org,2
lacaixa.es,vidacaixa,2
icaasp52.lacaixa.es,capgemini.com,1
lacaixa.es,tec,4
lacaixa.es,vivartemoda.com,7
proveedorexterno.com,lacaixa.es;"atre,1
lacaixa.es,yahoo.es,22
lacaixa.es,sice.com,2
lacaixa.es,despacho.notariado.org,2
lacaixa.es,gobiernodecanarias.org,3
lacaixa.es,comsaemte.com,5
lacaixa.es,tarinas.cat,357
lacaixa.es,notariademedina.com,7
lacaixa.es,grupoclece.com,2
lacaixa.es,lacaixa.es;silvia.lopez.bl,2
lacaixa.es,gestoriabernils.com,35
lacaixa.es,cafsignalling.com,1
proveedorexterno.com,lacaixa.es;"coll,19
glc.es,capgemini.com,1
lacaixa.es,tradecaixa.com,1
proveedorexterno.com,lacaixa.es;"cola,2
lacaixa.es,applus.com,8
iemed.org,fundaciolacaixa.es,3
proveedorexterno.com,lacaixa.es;"bo.o,3
lacaixa.es,cx.es.sogeti.com,4
lacaixa.es,promocaixa.es;,4
lacaixa.es,rafeber.com,4
lacaixa.es,hp.com;ju,2
lacaixa.es,borges.es,2
lacaixa.es,roche.com,2
tecnocom.es,externos.itnow.es,6
lacaixa.es,supersol.es,2
lacaixa.es,indrabmb.es,3
lacaixa.es,proveedorex,2
lacaixa.es,gasnaturalfenosa.com,6
lacaixa.es,everis.com,5
lacaixa.es,olarre.e.telefonica.net,2
mrxasp13.lacaixa.es,everis.com;<ajustament.garanti,2
lacaixa.es,finsolutia.com,5
lacaixa.es,grcasp01.lacaixa.es,1
lacaixa.es,hp.co,3
lacaixa.es,mrxasp13.lacaixa.es,2
lacaixa.es,indra.es,3
lacaixa.es,cottolengopalegre.org,2
viajeseci.es,criteria.com,2
lacaixa.es,pg.com,4
lacaixa.es,mafersa.net,2
lacaixa.es,panrico.com,2
lacaixa.es,etts.ceca.es,1
lacaixa.es,montblanclogistics.com,5
lacaixa.es,madridasesores.com,4
promocaixa.es,everis.com,2
lacaixa.es,ayuntamientoparla.es,2
proveedorexterno.com,lacaixa.es;"repo,8
lacaixa.es,petrocat.cat,2
lacaixa.es,telefonica.es,47
lacaixa.es,cfnavarra.es,7
lacaixa.es,eacassoni.com,9
lacaixa.es,lopez-vera.es,2
lacaixa.es,igenabogados.es,1
lacaixa.es,cotasp02.lacaixa.es,3
lacaixa.es,es.imptob.com,2
lacaixa.es,arcovaloraciones.com,1
lacaixa.es,bonarea.com,4
lacaixa.es,caixarenting-auto.es,4
itnow.es,itnow.es,6
lacaixa.es,st-tasacion.es,10
telefonica.es,externos.itnow.es,2
lacaixa.es,movistar.es,2
lacaixa.es,notariado.org,5
lacaixa.es,repsol.com,5
lacaixa.es,grupogodo.com,4
lacaixa.es,randstad.es,1
lacaixa.es,orange.com,1
lacaixa.es,educacion.navarra.es,2
lacaixa.es,gestoriacasals.com,163
lacaixa.es,portaventura.es,1
lacaixa.es,besalu.cat,2
lacaixa.es,serviciosbancarios.com,86
lacaixa.es,tecnocom,1
lacaixa.es,eqesteve.com,2
indra.es,nextret.net,4
indra.es,caixacard.net,3
lacaixa.es,vithas.es,1
lacaixa.es,caatvalencia.es,2
lacaixa.es,fluxus.cat,245
lacaixa.es,segurcaixadeslas.es,2
esade.edu,caixacard.net,7
lacaixa.es,sanilab.es,1
lacaixa.es,lacaixa.es;mapoz,2
lacaixa.es,promocaixa.es;sus,3
lacaixa.es,qtt.es,2
lacaixa.es,capgemini.es,5
lacaixa.es,manpower.es,10
lacaixa.es,vidacaixa.es,14
lacaixa.es,gpasesores.es,3
lacaixa.es,globalsteelwire.com,14
lacaixa.es,precon.cemolins.es,3
lacaixa.es,agbar.es,3
lacaixa.es,acciona.com,1
lacaixa.es,tycsa.com,1
proveedorexterno.com,lacaixa.es;"bo-f,2
lacaixa.es,qmabogados.es,1
lacaixa.es,labco.eu,1
lacaixa.es,silk.es,20
glc.es,itnow.es,8
lacaixa.es,telefonica.com,2
indra.es,indrabmb.es,2
silk.es,accenture.com,123
lacaixa.es,promocaixa.es,1
lacaixa.es,invercaixa.es,4
lacaixa.es,trbasp01.lacaixa.es,6
lacaixa.es,grupotgt.es,2
lacaixa.es,ingrammicro.es,2
lacaixa.es,fifty.es,2
lacaixa.es,935637043,1
lacaixa.es,metromadrid.es,2
gdscusa.es,lacaixa.es,2
gdscusa.es,gdscusa.es,4
lacaixa.es,el-hierro.org,2
fundacionlacaixa.es,criteria.com,4
lacaixa.es,hotmail.es,20
lacaixa.es,petromiralles.com,4
segurcaixaholding.com,segurcaixaholding.com,1
ecoportal.net,lacaixa.es,8
lacaixa.es,lidl.es,4
lacaixa.es,icloud.com,2
lacaixa.es,naftran.com,2
lacaixa.es,avanade.com,2
lacaixa.es,notin.net,2
lacaixa.es,disporave.es,20
lacaixa.es,segurcaixaholding.com,9
lacaixa.es,landvivienda.es,4
lacaixa.es,ec.europa.eu,2
lacaixa.es,zenithoteles.com,2
lacaixa.es,cirsa.com,2
telefonica.es,itnow.es,1
lacaixa.es,criteria.com,1
lacaixa.es,bufete-baro.com,1
lacaixa.es,hp.,2
lacaixa.es,ts.fujitsu.com;,5
lacaixa.es,sonae.pt,7
lacaixa.es,segurcaixaadeslas.es,22
lacaixa.es,pepejeans.com,4
lacaixa.es,aiguesdebarcelona.cat,8
lacaixa.es,autema.com,2
lacaixa.es,icam.es,2
lacaixa.es,tello.es,2
proveedorexterno.com,lacaixa.es;"midd,5
lacaixa.es,mercagas.es,8
lacaixa.es,monseovp01.lacaixa.es,2
lacaixa.es,hvsa.es,1
itnow.es,anyhelp.com,11
lacaixa.es,grupoinversorhesperia.com,2
lacaixa.es,teixido.net,26
lacaixa.es,concessia.com,2
itnow.es,lacaixa.es,4
lacaixa.es,telef,18
proveedorexterno.com,lacaixa.es;"admi,7
lacaixa.es,seg-social.es,2
lacaixa.es,saba.eu,6
silk.es,itnow.es,6
lacaixa.es,codorniu.es,2
lacaixa.es,buchplast.com,2
lacaixa.es,gdfsuez.com,4
lacaixa.es,bufetegarciasaenz.com,1
lacaixa.es,sorigue.com,1
lacaixa.es,gmail.com,69
proveedorexterno.com,lacaixa.es;"jere,4
lacaixa.es,h10hotels.com,1
lacaixa.es,hp.com,28
lacaixa.es,tecnocom.e,1
lacaixa.es,sacyr.com,1
silk.es,tecnocom.es,103
lacaixa.es,aguasdealcala.es,2
lacaixa.es,lecta.com,4
lacaixa.es,itnow,2
lacaixa.es,syl.es,1
lacaixa.es,tecnatom.es,10
lacaixa.es,me.com,1
lacaixa.es,greentech.dk,6
lacaixa.es,abar.net,1
lacaixa.es,leconsultores.com,1
lacaixa.es,lacaixa.es;dp,1
lacaixa.es,novartis.com,4
lacaixa.es,logiccontrol.es,1
lacaixa.es,abogadosvm2.com,1
